Unnamed: 0,Name,Age,Sex,Personal effects,ID_MP,ID_FC,FC,FC Age,FC Age Minimum,FC Age Maximum,FC Age Category,FC estimate Biological Sex,FC (point estimate) height,FC height min estimated,FC height max estimated,FC Recovery Location,FC Estimated Date of Death/Burial,FC Recovery Date,biolsex_score,age_v1_score,age_v2_score,Final Score T1,Final Score T2
5,"795,0000",30,Female,1.0,MP-6,FC-707,"791,0000",44,30,65,Adult,Female,171.0,155.0,187.0,Bern,,25/08/2021,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-1058,SUK37-RP1-B003,,40,40,Adult,Female,,155.0,163.0,Sukhumi,,06/07/2018,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-708,"796,0000",44,30,65,Adult,Female,171.0,160.0,182.0,Graubunden,,14/04/2022,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-709,"756,0000",44,30,65,Adult,Female,171.0,157.0,185.0,Luzern,,08/01/2022,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-720,"800,0000",45,30,65,Adult,Female,172.0,157.0,187.0,Obwalden,23/07/2021,03/12/2021,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-848,"841,0000",57,45,120,Adult,Female,176.0,160.0,192.0,Luzern,,23/04/2022,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-663,"906,0000",40,30,65,Adult,Female,169.0,158.0,180.0,Zurich,19/05/2022,02/09/2021,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-854,"819,0000",58,45,120,Adult,Female,176.0,170.0,182.0,Basel,,09/11/2021,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-1011,SUK55-RP1-002,,40,,Adult,Female,,157.0,165.0,Achadara,,09/08/2019,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-1069,BAB01-RP3-B017,,24,32,Adult,Female,,151.0,157.0,Babushera,,20/05/2014,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-1027,ABG02-RP1-B001,,50,60,Adult,Female,,158.0,166.0,Abgarkhuk,,10/08/2017,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-856,"936,0000",58,45,120,Adult,Female,176.0,164.0,188.0,Luzern,,17/11/2021,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-1039,YAS02-RP2-B016,,40,,Adult,Female,,,,Sukhumi,,02/06/2016,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-1052,GUL12-RP1-B003,,41,57,Adult,Female,,,,Baghmarani,,01/09/2018,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-1056,KOC02-RP1-B002,,35,55,Adult,Female,,146.0,154.0,Kochara,,09/08/2017,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-1063,SUK37-RP1-B001,,50,,Adult,Female,,143.0,151.0,Sukhumi,,,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-608,"823,0000",36,30,65,Adult,Female,167.0,156.0,178.0,Geneve,,23/09/2021,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-641,"825,0000",39,30,65,Adult,Female,168.0,157.0,179.0,Neuchatel,12/08/2021,09/05/2022,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-269,"284,0000",16,11,19,Adolescent,Female,152.0,142.0,162.0,Basel,,12/08/2021,0.9025,0.008165864685068388,10650.368925931336,0.00736969287827422,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-271,"389,0000",16,11,19,Adolescent,Female,153.0,146.0,160.0,Bern,,08/11/2021,0.9025,0.008165864685068388,10650.368925931336,0.00736969287827422,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-916,"900,0000",64,45,120,Adult,Female,180.0,172.0,188.0,Appenzell,28/07/2021,26/12/2021,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-911,"809,0000",63,45,120,Adult,Female,179.0,173.0,185.0,Schwyz,,23/11/2021,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-903,"807,0000",62,45,120,Adult,Female,178.0,164.0,192.0,Zug,,03/09/2021,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-899,"797,0000",62,45,120,Adult,Female,178.0,165.0,191.0,St Gallen,,07/05/2022,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
5,"795,0000",30,Female,1.0,MP-6,FC-788,"890,0000",52,45,120,Adult,Female,174.0,169.0,179.0,Jura,19/05/2022,03/10/2021,0.9025,0.9918024643541254,10650.368925931336,0.8951017240795982,9611.95795565303
